2018-03-15 19:01:26.692628
0.102629899979 , 565 , 63
0.254400968552 , 564 , 56
0.354856014252 , 526 , 56
0.455367088318 , 256 , 28
0.555821895599 , 514 , 55
0.656296014786 , 509 , 55
0.756788015366 , 257 , 28
0.857260942459 , 520 , 56
0.957716941833 , 514 , 56
1.0583190918 , 258 , 28
1.15899610519 , 547 , 66
1.25959897041 , 269 , 35
1.36021995544 , 548 , 72
1.46076703072 , 520 , 62
1.56124091148 , 260 , 31
1.66167807579 , 526 , 62
1.76218795776 , 260 , 31
1.86266207695 , 530 , 62
1.96313595772 , 509 , 62
2.0636279583 , 265 , 31
2.16406488419 , 520 , 62
2.2645380497 , 265 , 31
2.36503100395 , 520 , 62
2.46550393105 , 514 , 60
2.56597805023 , 260 , 31
2.666451931 , 532 , 62
2.7669069767 , 261 , 31
2.86738109589 , 520 , 61
2.96785402298 , 504 , 60
3.06832790375 , 260 , 31
3.16880202293 , 531 , 62
3.26925706863 , 265 , 31
3.36971187592 , 526 , 62
3.4702038765 , 254 , 30
3.57069706917 , 520 , 62
3.67118906975 , 525 , 61
3.77164387703 , 265 , 31
3.87211799622 , 514 , 61
3.97259092331 , 254 , 31
4.07308387756 , 514 , 61
4.17355704308 , 531 , 62
4.27399396896 , 261 , 31
4.37450504303 , 529 , 64
4.47508907318 , 263 , 33
4.5756919384 , 528 , 70
4.67629408836 , 522 , 70
4.77687907219 , 264 , 35
4.87746310234 , 518 , 70
4.97804689407 , 258 , 35
5.0786318779 , 534 , 70
5.17919707298 , 535 , 70
5.27981901169 , 265 , 35
5.38040304184 , 529 , 70
5.48098707199 , 264 , 35
5.58158993721 , 539 , 70
5.68219304085 , 264 , 35
5.78275895119 , 541 , 71
5.88337993622 , 536 , 70
5.98398208618 , 264 , 35
6.08452987671 , 535 , 70
6.18515110016 , 253 , 35
6.28573489189 , 540 , 70
6.38630104065 , 529 , 70
6.48690390587 , 265 , 35
6.58747005463 , 529 , 70
6.68809103966 , 270 , 35
6.78867506981 , 524 , 70
6.88926005363 , 523 , 70
6.98988103867 , 259 , 35
7.09042787552 , 532 , 70
7.19101190567 , 265 , 35
7.2915968895 , 534 , 70
7.39219999313 , 534 , 70
7.49272894859 , 264 , 35
7.59333109856 , 530 , 70
7.69393396378 , 258 , 35
7.79451799393 , 530 , 70
7.89512109756 , 535 , 70
7.9956870079 , 264 , 35
8.09628987312 , 521 , 70
8.19687390327 , 264 , 35
8.29745793343 , 534 , 70
8.39804291725 , 545 , 70
8.49864506721 , 253 , 35
8.59923005104 , 541 , 71
8.69981408119 , 271 , 35
8.80039787292 , 540 , 71
8.90101909637 , 528 , 70
9.00162196159 , 258 , 35
9.10220599174 , 533 , 70
9.20277190208 , 263 , 35
9.30324602127 , 521 , 62
9.40370106697 , 260 , 31
9.50423002243 , 526 , 62
9.60472202301 , 520 , 62
9.70517802238 , 260 , 31
9.80563306808 , 513 , 61
9.90608787537 , 249 , 30
10.0065619946 , 525 , 62
10.1070358753 , 527 , 62
10.2075090408 , 254 , 30
10.3079650402 , 520 , 61
10.4097468853 , 266 , 31
10.5102388859 , 530 , 62
10.6107130051 , 271 , 31
10.7111859322 , 536 , 62
10.8116419315 , 521 , 62
10.9120969772 , 266 , 31
11.0125339031 , 513 , 61
11.1130080223 , 255 , 31
11.2134439945 , 519 , 61
11.3139369488 , 509 , 61
11.414372921 , 249 , 30
11.5148100853 , 519 , 62
11.6152839661 , 260 , 30
11.7157390118 , 520 , 60
11.8161940575 , 514 , 61
11.9166679382 , 254 , 30
12.0171229839 , 509 , 61
12.1176710129 , 260 , 31
12.218255043 , 526 , 66
12.3188760281 , 542 , 72
12.4194610119 , 267 , 32
12.5199530125 , 516 , 62
12.620445013 , 259 , 31
12.7208631039 , 507 , 61
12.8213191032 , 520 , 62
12.9217739105 , 265 , 31
13.0221920013 , 525 , 61
13.1226480007 , 260 , 30
13.2230839729 , 532 , 61
13.3235580921 , 261 , 31
13.4240128994 , 515 , 62
13.5244688988 , 520 , 61
13.6249239445 , 254 , 30
13.7253789902 , 508 , 62
13.8258349895 , 519 , 62
13.9262900352 , 254 , 30
14.0267269611 , 508 , 60
14.1271820068 , 260 , 31
14.2276189327 , 514 , 62
14.3280920982 , 525 , 61
14.428565979 , 266 , 31
14.5289850235 , 531 , 62
14.6294579506 , 267 , 31
14.72991395 , 520 , 61
14.8303689957 , 514 , 62
14.9308240414 , 260 , 31
15.0312790871 , 514 , 61
15.1317350864 , 260 , 31
15.2321710587 , 514 , 62
15.3326640129 , 532 , 62
15.4332110882 , 271 , 31
15.5337588787 , 534 , 70
15.6343610287 , 271 , 36
15.7349460125 , 529 , 70
15.8355848789 , 533 , 70
15.9361689091 , 263 , 34
16.0367538929 , 529 , 70
16.1373748779 , 270 , 35
16.2379410267 , 540 , 70
16.3385429382 , 530 , 70
16.4391279221 , 264 , 35
16.5397489071 , 536 , 70
16.6403698921 , 276 , 35
16.7409539223 , 529 , 70
16.8415570259 , 275 , 35
16.9421598911 , 533 , 70
17.0427629948 , 254 , 35
17.1433470249 , 516 , 69
17.2439498901 , 524 , 70
17.3445520401 , 259 , 35
17.4451549053 , 523 , 70
17.5457389355 , 517 , 70
17.6463239193 , 270 , 35
17.7469260693 , 523 , 70
17.8475110531 , 269 , 35
17.9481129646 , 540 , 70
18.0487160683 , 540 , 70
18.1493000984 , 265 , 35
18.2499220371 , 528 , 70
18.3505060673 , 271 , 36
18.4510900974 , 546 , 70
18.5516929626 , 534 , 70
18.6522769928 , 270 , 35
18.7528800964 , 539 , 70
18.8534638882 , 270 , 35
18.9540119171 , 518 , 70
19.0546329021 , 264 , 35
19.1552169323 , 529 , 70
19.2558200359 , 541 , 71
19.3564040661 , 270 , 35
19.4569890499 , 536 , 70
19.5575909615 , 270 , 35
19.6581940651 , 523 , 70
19.7587969303 , 531 , 70
19.8593809605 , 528 , 70
19.9600389004 , 270 , 35
20.060642004 , 540 , 70
20.1612260342 , 270 , 35
20.2617549896 , 532 , 62
20.3622100353 , 515 , 62
20.4626839161 , 254 , 31
20.5649828911 , 526 , 62
20.6654560566 , 519 , 60
20.7659299374 , 260 , 30
20.8663849831 , 521 , 61
20.9668591022 , 509 , 60
21.067332983 , 266 , 31
21.1677699089 , 521 , 62
21.2682430744 , 265 , 31
21.3686800003 , 538 , 62
21.4691720009 , 254 , 30
21.5696458817 , 514 , 61
21.6701378822 , 520 , 62
21.7706489563 , 260 , 31
21.8710849285 , 521 , 62
21.9715409279 , 261 , 31
22.0720329285 , 525 , 61
22.1725070477 , 527 , 62
22.2729799747 , 261 , 31
22.3734719753 , 509 , 61
22.4739279747 , 527 , 62
22.5744009018 , 265 , 31
22.674875021 , 520 , 62
22.7753119469 , 266 , 31
22.8757488728 , 525 , 61
22.9762408733 , 250 , 31
23.0767328739 , 514 , 62
23.1772990227 , 531 , 67
23.2778830528 , 276 , 36
23.378485918 , 560 , 73
23.4790329933 , 267 , 32
23.5795259476 , 509 , 62
23.6799988747 , 525 , 61
23.7805099487 , 260 , 30
23.8809840679 , 515 , 62
23.981456995 , 260 , 30
24.0819129944 , 525 , 62
24.1823859215 , 260 , 31
24.2828600407 , 521 , 62
24.3833520412 , 531 , 62
24.483825922 , 260 , 30
24.5842990875 , 530 , 61
24.6847550869 , 261 , 31
24.7852470875 , 513 , 61
24.8856649399 , 520 , 62
24.9861390591 , 260 , 31
25.0866129398 , 521 , 62
25.1870679855 , 266 , 31
25.2875049114 , 525 , 61
25.387996912 , 509 , 60
25.4885079861 , 254 , 31
25.5912299156 , 525 , 62
25.6917219162 , 260 , 30
25.7921960354 , 521 , 61
25.8926699162 , 514 , 62
25.9931430817 , 255 , 30
26.0936169624 , 509 , 61
26.1940720081 , 260 , 31
26.2945270538 , 514 , 61
26.3950750828 , 524 , 66
26.4956588745 , 271 , 35
26.5962250233 , 518 , 70
26.6968278885 , 259 , 35
26.7974119186 , 523 , 70
26.8979959488 , 518 , 70
26.9985990524 , 264 , 35
27.0991830826 , 546 , 70
27.1998050213 , 540 , 70
27.3004069328 , 259 , 35
27.4010100365 , 535 , 70
27.5015759468 , 519 , 70
27.6021230221 , 270 , 35
27.7027449608 , 534 , 70
27.8033289909 , 270 , 35
27.9039320946 , 541 , 71
28.0045340061 , 518 , 70
28.1051189899 , 260 , 35
28.2056839466 , 540 , 70
28.3062689304 , 264 , 35
28.4068529606 , 528 , 69
28.5074560642 , 529 , 70
28.6080770493 , 269 , 35
28.7086429596 , 544 , 70
28.8092269897 , 265 , 35
28.9098110199 , 541 , 70
29.0104138851 , 524 , 70
29.1109800339 , 264 , 35
29.2115459442 , 524 , 70
29.3121490479 , 259 , 35
29.4127879143 , 528 , 70
29.5134088993 , 556 , 71
29.6140120029 , 258 , 35
29.7145779133 , 529 , 70
29.8151988983 , 518 , 70
29.9157280922 , 270 , 35
30.0162940025 , 539 , 70
30.1169149876 , 264 , 35
30.2174990177 , 523 , 70
30.3181760311 , 534 , 70
30.4187600613 , 265 , 35
30.5193259716 , 547 , 71
30.6200211048 , 264 , 35
30.7206420898 , 529 , 70
30.8212819099 , 524 , 70
30.9218850136 , 265 , 35
31.0224499702 , 541 , 70
31.1230158806 , 270 , 35
31.2235269547 , 535 , 65
31.3240189552 , 260 , 31
31.4245109558 , 505 , 60
31.5250029564 , 524 , 61
31.6254398823 , 260 , 31
31.7258579731 , 515 , 62
31.8263139725 , 260 , 31
31.9267868996 , 519 , 61
32.0272428989 , 520 , 62
32.1276609898 , 265 , 31
32.2281160355 , 525 , 62
32.3285720348 , 261 , 31
32.4290449619 , 506 , 60
32.5295009613 , 526 , 62
32.6299378872 , 260 , 31
32.7303929329 , 522 , 62
32.8308660984 , 265 , 31
32.9312849045 , 537 , 62
33.0317029953 , 520 , 61
33.1321949959 , 254 , 30
33.2326509953 , 520 , 61
33.333106041 , 532 , 62
33.4335980415 , 261 , 31
33.5340530872 , 526 , 61
33.6345460415 , 260 , 31
33.7350189686 , 520 , 61
33.835474968 , 521 , 62
33.9359300137 , 265 , 31
34.0364038944 , 520 , 60
34.1369690895 , 266 , 31
34.2375349998 , 547 , 73
34.3381381035 , 544 , 74
34.4386489391 , 266 , 31
34.5391409397 , 537 , 62
34.6396141052 , 254 , 31
34.7401070595 , 513 , 61
34.8405990601 , 276 , 31
34.941108942 , 562 , 60
35.0415649414 , 564 , 60
35.142056942 , 298 , 30
35.2424750328 , 581 , 63
35.3429861069 , 277 , 31
35.443459034 , 510 , 61
35.543970108 , 526 , 62
35.6444249153 , 266 , 31
35.7470550537 , 514 , 61
35.8475289345 , 266 , 31
35.9480209351 , 537 , 62
36.0484950542 , 520 , 61
36.1489500999 , 266 , 31
36.249368906 , 526 , 62
36.3498420715 , 254 , 31
36.4503159523 , 514 , 62
36.5508270264 , 526 , 61
36.6512999535 , 260 , 30
36.7517368793 , 532 , 62
36.8522109985 , 267 , 31
36.9526848793 , 525 , 62
37.0531580448 , 265 , 31
37.1536500454 , 532 , 62
37.2541239262 , 530 , 62
37.3546528816 , 266 , 31
37.4552559853 , 539 , 69
37.5558769703 , 264 , 35
37.6564610004 , 512 , 70
37.7570269108 , 539 , 70
37.8576300144 , 264 , 35
37.9582328796 , 528 , 70
38.0588350296 , 528 , 70
38.1594200134 , 259 , 35
38.2600040436 , 528 , 70
38.3605880737 , 270 , 35
38.4611170292 , 523 , 70
38.561702013 , 264 , 35
38.6622860432 , 534 , 70
38.7628700733 , 529 , 70
38.8634729385 , 275 , 35
38.9640569687 , 541 , 70
39.0646600723 , 270 , 35
39.1652441025 , 529 , 70
39.2658469677 , 540 , 70
39.3664309978 , 264 , 35
39.4669969082 , 528 , 71
39.5676000118 , 265 , 35
39.668202877 , 534 , 70
39.768805027 , 528 , 70
39.8693900108 , 258 , 35
39.9700288773 , 522 , 70
40.0706319809 , 529 , 70
40.1712350845 , 264 , 35
40.2718188763 , 540 , 70
40.3724400997 , 270 , 35
40.4730250835 , 541 , 70
40.5736088753 , 540 , 70
40.6742119789 , 264 , 35
40.7748699188 , 519 , 70
40.8754720688 , 265 , 35
40.9760379791 , 530 , 70
41.0766410828 , 265 , 35
41.1772620678 , 539 , 70
41.277864933 , 527 , 69
41.3784310818 , 276 , 36
41.4789969921 , 541 , 71
41.5795989037 , 270 , 35
41.6802389622 , 523 , 70
41.7808420658 , 528 , 70
